precinct,arrival_time,voting_duration,start_time
Sahara Square,113.73714929972103,3.6644782413719144,113.73714929972103
Sahara Square,120.05018239525825,3.185936522987537,120.05018239525825
Sahara Square,121.96677528382732,2,121.96677528382732
Sahara Square,123.61239962690593,10.14462083715483,123.61239962690593
Sahara Square,123.87178103487888,2,123.87178103487888
Sahara Square,124.7812009561718,4.418711036115354,124.7812009561718
Sahara Square,125.45122138397268,2,125.45122138397268
Sahara Square,126.26699429714229,5.48788507843629,126.26699429714229
Sahara Square,126.35527155158661,2,127.45122138397268
Sahara Square,131.60196296535693,2,131.60196296535693
Sahara Square,132.54874939246918,34.23743604619118,132.54874939246918
Sahara Square,134.06003454602234,8.403698769958336,134.06003454602234
Sahara Square,136.9372609010946,2,136.9372609010946
Sahara Square,138.42139889045086,2,138.42139889045086
Sahara Square,140.39442444480585,2.029967145445968,140.39442444480585
Sahara Square,140.41678813767376,2,140.41678813767376
Sahara Square,141.69630815384758,2,141.69630815384758
Sahara Square,142.3937610935883,2,142.41678813767376
Sahara Square,142.8350275651084,2,142.8350275651084
Sahara Square,145.31020332376852,1.4610569160145654,145.31020332376852
Sahara Square,145.64085747805584,34.83562461716022,145.64085747805584
Sahara Square,147.76603766992315,2,147.76603766992315
Sahara Square,147.87336630367892,2,147.87336630367892
Sahara Square,149.12906446281056,3.3741122451491803,149.12906446281056
Sahara Square,150.40585282422737,2,150.40585282422737
Sahara Square,153.74267039860464,2,153.74267039860464
Sahara Square,153.77033662506443,3.2168946910779574,153.77033662506443
Sahara Square,154.57969761810168,1.0261187962076648,154.57969761810168
Sahara Square,156.80274662668717,2,156.80274662668717
Sahara Square,161.14249612859606,2,161.14249612859606
Sahara Square,163.74486810351289,11.29522687907676,163.74486810351289
Sahara Square,167.1134872772496,2,167.1134872772496
Sahara Square,167.90731788344937,2,167.90731788344937
Sahara Square,169.37358501021245,2,169.37358501021245
Sahara Square,171.36033318353054,2,171.36033318353054
Sahara Square,174.94680629302863,13.171228136455195,174.94680629302863
Sahara Square,175.63742436498313,22.47485131802009,175.63742436498313
Sahara Square,176.6425387667538,2,176.6425387667538
Sahara Square,179.09754579455236,0.17555640980143875,179.09754579455236
Sahara Square,181.5526018202873,6.379630175607843,181.5526018202873
Sahara Square,181.61952121694554,2,181.61952121694554
Sahara Square,181.6690160773712,28.46461549477249,181.6690160773712
Sahara Square,181.95147253079068,2.8958269205394704,183.61952121694554
Sahara Square,182.0206711769172,3.2599718816483363,186.515348137485
Sahara Square,185.70791524923155,6.849605853757442,187.93223199589514
Sahara Square,187.24563275430265,2,188.11803442948383
Sahara Square,187.9670859229442,4.980811492257464,189.77532001913335
Sahara Square,188.16159464125616,2,190.11803442948383
Sahara Square,188.7211800186038,37.96851784474905,192.11803442948383
Sahara Square,192.08249495068293,5.456635187376944,194.7561315113908
Sahara Square,192.98155980067932,2,194.7818378496526
Sahara Square,194.58498034334565,5.587633886667751,196.7818378496526
Sahara Square,195.60799926157745,3.8175229007797338,198.11227568300322
Sahara Square,195.64582476005356,2,200.21276669876775
Sahara Square,200.16428721792462,37.413702686464006,201.92979858378294
Sahara Square,207.89666921400305,2,207.89666921400305
Sahara Square,208.04820362159012,2,208.04820362159012
Sahara Square,208.10064137815073,2,209.89666921400305
Sahara Square,208.2650209004575,3.158059955023676,210.04820362159012
Sahara Square,211.1774574002132,2,211.1774574002132
Sahara Square,212.23343944015764,2,212.23343944015764
Sahara Square,212.303885119653,4.789607278102041,213.1774574002132
Sahara Square,217.92550127819374,29.85510582969632,217.92550127819374
Sahara Square,218.79643770467138,9.224451177019288,218.79643770467138
Sahara Square,219.5152320300295,31.305120133719207,219.5152320300295
Sahara Square,220.91958463585257,2,228.02088888169067
Sahara Square,222.19638142855212,5.749122447252062,230.02088888169067
Sahara Square,222.430927431656,2,230.08655227423287
Sahara Square,222.64625210277168,2,232.08655227423287
Sahara Square,222.68350764567876,24.170420977604373,234.08655227423287
Sahara Square,226.58406155104933,2,235.77001132894273
Sahara Square,227.41535714265282,5.225780411612145,237.77001132894273
Sahara Square,229.5156821304819,2,239.34350127024695
Sahara Square,232.9068661042412,2,241.34350127024695
Sahara Square,236.5530648265231,9.087965692743607,242.99579174055486
Sahara Square,239.4880638861083,2,243.34350127024695
Sahara Square,240.60648814574827,0.17984895767623468,245.34350127024695
Sahara Square,242.83636126572532,4.245705401226186,245.52335022792317
Sahara Square,242.89716882667656,2,247.78060710789006
Sahara Square,245.1088514157078,2,249.76905562914936
Sahara Square,245.2192599714848,1.434750494682771,249.78060710789006
Sahara Square,248.75675023827176,1.1086702820711325,250.8203521637487
Sahara Square,250.30432040681782,2.287611939081995,251.21535760257282
Sahara Square,258.00511590087797,29.426926801861867,258.00511590087797
Sahara Square,261.0136139337186,2,261.0136139337186
Sahara Square,261.9162094115949,2,261.9162094115949
Sahara Square,261.9962398410556,0.05470662544527577,261.9962398410556
Sahara Square,264.13784485395024,2,264.13784485395024
Sahara Square,265.0273952590527,2,265.0273952590527
Sahara Square,265.7077509568526,2,265.7077509568526
Sahara Square,265.72637326021044,7.528386150856089,265.72637326021044
Sahara Square,267.190327109461,16.43553287223058,267.190327109461
Sahara Square,271.8847352778604,3.896299459623907,271.8847352778604
Sahara Square,272.76639075635194,3.892302009385012,272.76639075635194
Sahara Square,273.50228502848785,2,273.50228502848785
Sahara Square,273.7917454427366,15.199438619188356,275.50228502848785
Sahara Square,275.79352574691507,10.73331608149479,275.79352574691507
Sahara Square,279.4369273463996,1.1603394585382476,279.4369273463996
Sahara Square,282.4658252411864,9.163588757719538,282.4658252411864
Sahara Square,285.3564776449215,20.80166818883985,285.3564776449215
Sahara Square,288.42275566405624,2,288.42275566405624
Sahara Square,289.78631827565437,10.928382552338881,289.78631827565437
Sahara Square,290.9908272183883,2,290.9908272183883
Sahara Square,291.02555483924186,6.6223716348644155,291.02555483924186
Sahara Square,291.61258982289195,2,291.62941399890593
Sahara Square,293.05908636044916,5.861491135278821,293.05908636044916
Sahara Square,294.10950472596613,2,294.10950472596613
Sahara Square,294.2907176933105,3.1877058496089266,296.10950472596613
Sahara Square,296.4370571869865,2,297.64792647410627
Sahara Square,300.9995348875819,12.688312082306204,300.9995348875819
Sahara Square,301.54193888420764,18.769020503744905,301.54193888420764
Sahara Square,301.820728587048,8.28628767413185,301.820728587048
Sahara Square,303.14452760628006,2,303.14452760628006
Sahara Square,303.55881670018357,2,305.14452760628006
Sahara Square,303.7324395772214,12.595520513626145,306.15814583376135
Sahara Square,303.796275453274,5.290850456230268,307.14452760628006
Sahara Square,304.70888573962816,6.835453358630921,310.10701626117987
Sahara Square,305.5599598149446,2,312.4353780625103
Sahara Square,306.2669723102022,2,313.6878469698881
Sahara Square,309.28565206560694,7.891733002849672,314.4353780625103
Sahara Square,309.97345989662506,2,315.6878469698881
Sahara Square,311.1863182986249,2,316.94246961981077
Sahara Square,312.5848474348554,2,317.6878469698881
Sahara Square,312.6779161354886,2,318.7536663473875
Sahara Square,313.1297647159883,2,318.94246961981077
Sahara Square,313.58449860654457,2,319.6878469698881
Sahara Square,314.5894078544112,0.29436505945805036,320.31095938795255
Sahara Square,315.1606839611756,2,320.6053244474106
Sahara Square,315.8733930673056,2.8373833821485466,320.7536663473875
Sahara Square,316.6557058466573,2,320.94246961981077
Sahara Square,324.7755415840617,2,324.7755415840617
Sahara Square,328.9450319770517,0.5709389738358289,328.9450319770517
Sahara Square,330.128378993913,7.097262313352524,330.128378993913
Sahara Square,330.67140938081405,2,330.67140938081405
Sahara Square,330.95829553521196,2,330.95829553521196
Sahara Square,331.6900012592287,2.4614929503380836,331.6900012592287
Sahara Square,333.57066985654717,32.200146175675926,333.57066985654717
Sahara Square,333.90929031389356,2,333.90929031389356
Sahara Square,335.010937701901,4.470010830378833,335.010937701901
Sahara Square,335.08285172854943,11.82604727630841,335.08285172854943
Sahara Square,335.12435168548035,2,335.90929031389356
Sahara Square,336.43730961190306,2,337.2256413072655
Sahara Square,337.0129825436539,10.68609020711798,337.90929031389356
Sahara Square,338.68838617984835,4.872749287862268,339.2256413072655
Sahara Square,339.0001941441768,2,339.48094853227985
Sahara Square,340.16376909868114,7.376370116779283,341.48094853227985
Sahara Square,340.4441861169224,7.777101729439956,344.0983905951278
Sahara Square,340.7361070118864,2,346.90889900485786
Sahara Square,341.1140115885487,2,348.5953805210115
Sahara Square,341.72150077501027,2,348.85731864905915
Sahara Square,344.97831326815634,2,348.90889900485786
Sahara Square,345.87598931810743,2,350.5953805210115
Sahara Square,348.81897667666493,2,350.85731864905915
Sahara Square,350.03576036596445,1.1875495124291895,350.90889900485786
Sahara Square,353.95637523781545,2,353.95637523781545
Sahara Square,354.59356029110046,9.452503368691483,354.59356029110046
Sahara Square,356.50678421334203,2,356.50678421334203
Sahara Square,356.62710748878516,0.05108242000323195,356.62710748878516
Sahara Square,359.1004832669148,2,359.1004832669148
Sahara Square,359.4432423240669,2,359.4432423240669
Sahara Square,360.8218490518092,12.971671410130524,360.8218490518092
Sahara Square,362.6149435696216,40.63186356448267,362.6149435696216
Sahara Square,362.94300460719336,47.41957706348072,362.94300460719336
Sahara Square,364.85061299015837,2,364.85061299015837
Sahara Square,365.4373130878485,1.9845797950872417,365.7708160322231
Sahara Square,365.45101446988707,2,366.85061299015837
Sahara Square,368.49313651677863,35.95336526169763,368.49313651677863
Sahara Square,368.62010516802593,2,368.85061299015837
Sahara Square,368.6540531627577,6.360632534549556,370.85061299015837
Sahara Square,368.8708926738757,7.135321341834831,373.7935204619397
Sahara Square,371.4791424041288,2,377.2112455247079
Sahara Square,373.3244726872479,2,379.2112455247079
Sahara Square,375.20171020243674,2,380.9288418037745
Sahara Square,376.01017640065345,15.2457115972563,381.2112455247079
Sahara Square,377.3163477165631,0.6471444078058548,382.9288418037745
Sahara Square,378.1523520666378,17.819559029369714,383.57598621158036
Sahara Square,378.19189950722057,8.16005597935151,396.4569571219642
Sahara Square,378.36324250686806,2,401.39554524095007
Sahara Square,379.6418484192438,20.637323394721403,403.24680713410424
Sahara Square,380.3836308382294,15.536755693201924,403.39554524095007
Sahara Square,380.48365614239304,7.432247320621302,404.44650177847626
Sahara Square,381.29976311019857,13.959807435966608,404.6170131013157
Sahara Square,382.0542606023625,2.286312228971512,410.3625816706741
Sahara Square,382.7087484168903,6.291984218843388,411.87874909909755
Sahara Square,382.89415182382265,3.0616879151066065,412.6488938996456
Sahara Square,383.5942311778721,2,415.71058181475223
Sahara Square,384.3113532342446,1.1494707453118476,417.71058181475223
Sahara Square,386.0704332411284,3.6965049815466737,418.1707333179409
Sahara Square,388.11842362681483,2,418.5768205372823
Sahara Square,390.2769439395172,2,418.8600525600641
Sahara Square,390.36655148917055,1.0777616622609296,418.932300934152
Sahara Square,390.5645906290849,12.542287260653078,420.0100625964129
Sahara Square,391.13693973108735,7.342632166500392,420.5768205372823
Sahara Square,393.38380469359964,2,420.8600525600641
Sahara Square,394.58216609479325,18.424354401671643,421.8672382994876
Sahara Square,395.76308629002915,3.6763749655142317,422.8600525600641
Sahara Square,397.49780232621725,14.937157179141906,423.88413052882566
Sahara Square,399.4015668484072,2,426.53642752557835
Sahara Square,400.6143524969504,2,427.91945270378267
Sahara Square,401.20842516817163,12.847182220891767,428.53642752557835
Sahara Square,413.49431009713214,11.906387095910818,429.91945270378267
Sahara Square,417.12766727140394,2,432.552349857066
Sahara Square,419.2379424699092,5.085035809666893,434.552349857066
Sahara Square,420.7289395557763,18.707810943460654,438.8212877079676
Sahara Square,424.5737504089122,3.5091744186162175,439.63738566673294
Sahara Square,425.19684934139093,11.341344760194088,440.29159270115923
Sahara Square,426.40611336120895,2,441.38360974647014
Sahara Square,429.7136343330611,1.7156363810831567,441.8258397996935
Sahara Square,429.7466943220995,3.9394545078106638,443.14656008534917
Sahara Square,430.2908901137414,2,443.38360974647014
Sahara Square,431.0100339575363,2.6270152237832693,443.5414761807766
Sahara Square,434.4208789040058,10.62617697376152,445.38360974647014
Sahara Square,434.5892816896442,2.097174260432015,446.16849140455986
Sahara Square,435.25480404569004,12.342830434899653,447.0860145931598
Sahara Square,435.57919136346777,2,448.2656656649919
Sahara Square,435.6925738437315,2,450.2656656649919
Sahara Square,437.06560219795807,2,451.6329374613533
Sahara Square,437.68858115299145,2,452.2656656649919
Sahara Square,439.18194191867,2,453.6329374613533
Sahara Square,439.65605726430357,2,454.2656656649919
Sahara Square,440.5948920650139,2,455.6329374613533
Sahara Square,442.8115206675076,2,456.00978672023166
Sahara Square,445.4101485601758,2,456.2656656649919
Sahara Square,445.64106470029424,7.862808259450069,457.5290986514282
Sahara Square,446.081405193162,2,457.6329374613533
Sahara Square,446.50693402455073,2,458.00978672023166
Sahara Square,450.82534949184316,2,458.2656656649919
Sahara Square,451.12586318691496,1.2105257136267877,459.42884502805947
Sahara Square,451.98443951744076,2.512583967896177,459.6329374613533
Sahara Square,452.68963524090316,2,460.00978672023166
Sahara Square,453.4548578996044,2.3010204734409245,460.2656656649919
Sahara Square,454.300689456639,6.273820414827694,460.63937074168626
Sahara Square,455.74161072848966,0.620394245388175,462.00978672023166
Sahara Square,456.3167927302474,2,462.1455214292495
Sahara Square,458.38667333581355,2,462.56668613843283
Sahara Square,459.7583326756604,2,462.63018096561984
Sahara Square,461.0200449285604,2,464.1455214292495
Sahara Square,462.2777386240997,36.33147680568539,464.56668613843283
Sahara Square,462.4850584205669,2,464.63018096561984
Sahara Square,462.82382386650096,0.5948574430302869,465.3919069108783
Sahara Square,463.01175388540184,6.919283396140072,465.98676435390854
Sahara Square,464.0088247817346,2,466.1455214292495
Sahara Square,464.8148073829017,31.807133809665107,466.63018096561984
Sahara Square,465.3250120522555,2,466.91319115651396
Sahara Square,465.59750855138213,13.108299517375391,468.1455214292495
Sahara Square,466.11640513989573,0.20763810262057503,468.91319115651396
Sahara Square,470.8085152348864,6.239997946077849,470.8085152348864
Sahara Square,472.8043474867711,11.196878949195609,472.90604775004863
Sahara Square,473.0044497456942,2,477.0485131809642
Sahara Square,473.1904420376268,2,479.0485131809642
Sahara Square,473.85700163991913,10.677791547787614,481.0485131809642
Sahara Square,475.17835850101704,2,481.2538209466249
Sahara Square,478.3630899866392,7.433023194105879,483.2538209466249
Sahara Square,481.8789212751498,2,484.1029266992442
Sahara Square,482.8762332873493,2,486.1029266992442
Sahara Square,483.7903289793427,0.18408288964199093,488.1029266992442
Sahara Square,490.3213819133053,6.4693864906635845,490.3213819133053
Sahara Square,490.4500249156416,2,490.6868441407308
Sahara Square,493.2426114577459,4.226748156707438,493.2426114577459
Sahara Square,494.8751048981107,5.775984856718022,494.8751048981107
Sahara Square,495.40080939567684,2.203516859568492,496.79076840396885
Sahara Square,496.5149195244569,20.949914439454055,497.46935961445337
Sahara Square,496.8174015969974,2.6929296388145505,498.43731477528496
Sahara Square,497.55489240532665,2,498.99428526353734
Sahara Square,498.98809600035344,2,500.6510897548287
Sahara Square,500.617891996341,2,500.8981629441182
Sahara Square,503.31734750417957,3.836624535910814,503.31734750417957
Sahara Square,503.3839297658297,8.247428888280327,503.3839297658297
Sahara Square,504.3228050578772,2,504.3228050578772
Sahara Square,505.06097800836625,26.380298782045635,505.06097800836625
Sahara Square,507.41297667666714,2,507.41297667666714
Sahara Square,508.2186448908932,2,508.2186448908932
Sahara Square,511.8862363661913,2,511.8862363661913
Sahara Square,512.1942912574658,12.564490021111046,512.1942912574658
Sahara Square,512.8446091996685,2.894334631526436,512.8446091996685
Sahara Square,513.091015115037,2,513.8862363661913
Sahara Square,514.6905575534645,2,515.738943831195
Sahara Square,516.4061071446171,2,516.4061071446171
Sahara Square,518.1304161182983,4.568480869502952,518.1304161182983
Sahara Square,519.7136537770424,2,519.7136537770424
Sahara Square,521.9302371119744,6.336498080135979,521.9302371119744
Sahara Square,522.7164388397711,2,522.7164388397711
Sahara Square,524.1474472547814,2,524.1474472547814
Sahara Square,524.6641127606543,2,524.7164388397711
Sahara Square,524.7878614500688,2,524.7878614500688
Sahara Square,528.8407806945661,2,528.8407806945661
Sahara Square,529.3600648170237,2,529.3600648170237
Sahara Square,531.7295866265898,17.012229467090407,531.7295866265898
Sahara Square,532.5720709921133,30.185958146480953,532.5720709921133
Sahara Square,533.9967791375279,3.772666539078203,533.9967791375279
Sahara Square,534.3279130083469,9.747536891497232,534.3279130083469
Sahara Square,536.8391618455798,2,536.8391618455798
Sahara Square,541.2538872100798,1.461698020733145,541.2538872100798
Sahara Square,542.5148451757027,2,542.5148451757027
Sahara Square,542.5525921175669,2.5944498666955105,542.715585230813
Sahara Square,542.8400485896583,18.943161082157648,544.0754498998441
Sahara Square,543.2273496516821,14.10886424887354,544.5148451757027
Sahara Square,544.5182671319642,2,545.3100350975085
Sahara Square,544.6775715533462,26.676205462766614,547.3100350975085
Sahara Square,546.3000831774085,2,548.7418160936802
Sahara Square,548.3739726121105,4.633714340288748,550.7418160936802
Sahara Square,549.1519011091593,1.7053613875893572,555.375530433969
Sahara Square,549.6579959776503,2,557.0808918215583
Sahara Square,551.6410276646199,17.66957330145522,558.6237094245762
Sahara Square,552.9836813983444,2,559.0808918215583
Sahara Square,556.2519628471442,2,561.0808918215583
Sahara Square,556.9405881878477,5.600435243288884,562.7580291385942
Sahara Square,558.0596814045286,2,563.0186109820017
Sahara Square,559.9875596325908,29.876308537040266,563.0808918215583
Sahara Square,560.7426117126466,2,565.0186109820017
Sahara Square,564.5371234697776,8.089030023840257,567.0186109820017
Sahara Square,566.1601460182707,2,568.3584643818831
Sahara Square,567.0684809580401,2,570.3584643818831
Sahara Square,567.6548511128801,2,572.3584643818831
Sahara Square,569.989843986167,2,573.9862405602751
Sahara Square,573.2096696899897,1.661614270604427,574.3584643818831
Sahara Square,573.4499598534405,2,575.107641005842
Sahara Square,575.5021041128061,2,575.9862405602751
Sahara Square,575.8444252030164,2,576.0200786524875
Sahara Square,576.4301504691787,2,576.4301504691787
Sahara Square,579.4343887730743,2.3444580747257966,579.4343887730743
Sahara Square,580.3030533103367,2,580.3030533103367
Sahara Square,581.6557325596759,6.029441459064058,581.6557325596759
Sahara Square,581.8601484089621,0.701565534657588,581.8601484089621
Sahara Square,583.4436718946445,2,583.4436718946445
Sahara Square,584.0263406823672,2,584.0263406823672
Sahara Square,584.7351766913073,2,584.7351766913073
Sahara Square,591.3305624862168,2,591.3305624862168
Sahara Square,592.9730488460609,2,592.9730488460609
Sahara Square,597.8722522496909,0.7438790167917059,597.8722522496909
Sahara Square,598.7949035041436,4.691224174035086,598.7949035041436
Sahara Square,599.473883794579,3.882350798763921,599.473883794579
Sahara Square,600.9742864079458,10.723669987479632,600.9742864079458
Sahara Square,603.9373423492837,7.8048559916372735,603.9373423492837
Sahara Square,609.0772678059211,2,609.0772678059211
Sahara Square,610.4222059019763,16.9429713563659,610.4222059019763
Sahara Square,610.5392063412867,2,610.5392063412867
Sahara Square,611.7764509689403,2,611.7764509689403
Sahara Square,614.6832328357103,2,614.6832328357103
Sahara Square,615.530718899733,2,615.530718899733
Sahara Square,615.5530538097106,0.535572579775718,615.5530538097106
Sahara Square,616.4823376704692,5.5531522206857815,616.4823376704692
Sahara Square,618.5203016333923,2,618.5203016333923
Sahara Square,618.9274540253898,2,618.9274540253898
Sahara Square,619.9326155803727,2,619.9326155803727
Sahara Square,620.603678758283,2.1987097942555724,620.603678758283
Sahara Square,621.9978628239153,1.1475472732156935,621.9978628239153
Sahara Square,622.3612259832303,2,622.3612259832303
Sahara Square,622.6501652301657,12.094788078293032,622.6501652301657
Sahara Square,623.3641814816177,16.65642581152973,623.3641814816177
Sahara Square,623.8479326182768,2,623.8479326182768
Sahara Square,624.8078290976745,9.796085573290272,624.8078290976745
Sahara Square,628.7092144056454,2,628.7092144056454
Sahara Square,630.7943240611285,2,630.7943240611285
Sahara Square,630.8882093185704,14.591260348230625,630.8882093185704
Sahara Square,631.0532374388338,1.2623625645317866,632.7943240611285
Sahara Square,631.9512571471289,2,634.0566866256603
Sahara Square,633.4353342360813,5.507586114705758,634.6039146709647
Sahara Square,638.322684142055,8.638216325518066,638.322684142055
Sahara Square,638.7344922101532,2,638.7344922101532
Sahara Square,639.4118570505552,2,640.0206072931475
Sahara Square,639.454933944176,3.0063271145291934,640.1115007856705
Sahara Square,639.7445136628992,2,640.7344922101532
Sahara Square,640.1573811473827,15.982358420068099,642.0206072931475
Sahara Square,640.8214451327431,2,642.7344922101532
Sahara Square,641.1834915261322,1.0396620766895326,643.1178279001997
Sahara Square,642.2772733059579,2,644.1574899768892
Sahara Square,649.3334902391553,2,649.3334902391553
Sahara Square,650.8827973138332,2,650.8827973138332
Sahara Square,656.9535755207219,2,656.9535755207219
Sahara Square,658.335216252557,3.0673988404837793,658.335216252557
Sahara Square,658.5711680777405,17.86889161140664,658.5711680777405
Sahara Square,660.3383949648302,33.868590981015366,660.3383949648302
Sahara Square,661.6975560346358,2,661.6975560346358
Sahara Square,669.4517473269588,2,669.4517473269588
Sahara Square,670.3811759030073,2,670.3811759030073
Sahara Square,672.876926668328,2,672.876926668328
Sahara Square,673.1698487941796,2,673.1698487941796
Sahara Square,676.5331621438718,15.665122169866486,676.5331621438718
Sahara Square,679.1467706059077,0.40824949740989275,679.1467706059077
Sahara Square,679.2758600287831,8.641104020260157,679.2758600287831
Sahara Square,684.4462968316801,2,684.4462968316801
Sahara Square,685.2388136557138,12.800438041327045,685.2388136557138
Sahara Square,687.4506744967862,2,687.4506744967862
Sahara Square,688.7142947797129,9.221711374364487,688.7142947797129
Sahara Square,691.5601418171722,3.3583446052498838,691.5601418171722
Sahara Square,692.2827586697842,2,692.2827586697842
Sahara Square,698.7947572973396,13.142515247622924,698.7947572973396
Sahara Square,700.7431619070578,2,700.7431619070578
Sahara Square,702.6173693550968,2,702.6173693550968
Sahara Square,704.400219843502,32.98836796757166,704.400219843502
Sahara Square,704.9850349217626,11.517577375209202,704.9850349217626
Sahara Square,707.1621159033132,31.118425523555146,707.1621159033132
Sahara Square,707.5536936577136,2,707.5536936577136
Sahara Square,707.714866613239,2,709.5536936577136
Sahara Square,709.8809884762721,6.477949878453277,711.5536936577136
Sahara Square,709.9149460997571,2,711.9372725449625
Sahara Square,710.4327926655035,4.103555644359396,713.9372725449625
Sahara Square,711.1272904464147,6.754327367523706,716.5026122969717
Sahara Square,713.3690772742731,12.930541546772123,718.0316435361668
Sahara Square,713.7531376680889,4.500148829502797,718.0408281893219
Sahara Square,714.2156862454713,2,722.5409770188247
Sahara Square,715.18378987467,2,723.2569396644955
Sahara Square,716.9539110622702,11.071771188227144,724.5409770188247
Sahara Square,721.3825744644963,2,725.2569396644955
Sahara Square,722.2711837315537,3.591197157535629,727.2569396644955
Sahara Square,723.0598166813694,41.25950078762288,730.848136822031
Sahara Square,723.368089164955,14.3693534103039,730.962185082939
Sahara Square,724.2221923655648,2,735.6127482070518
Sahara Square,724.901238033966,2,737.3885878110736
